year,ncessch,school_name,state_location,sex,enrollment
"2018","470078000287","East Coffee Elementary","TN","Total","255"
"2018","470078000287","East Coffee Elementary","TN","Unknown","0"
"2018","470078000287","East Coffee Elementary","TN","Female","131"
"2018","470078000287","East Coffee Elementary","TN","Male","124"
"2018","470195002239","East Elementary School","TN","Total","440"
"2018","470195002239","East Elementary School","TN","Unknown","0"
"2018","470195002239","East Elementary School","TN","Female","223"
"2018","470195002239","East Elementary School","TN","Male","217"
"2018","470258002261","East Elementary School","TN","Total","580"
"2018","470258002261","East Elementary School","TN","Unknown","0"
"2018","470258002261","East Elementary School","TN","Female","296"
"2018","470258002261","East Elementary School","TN","Male","284"
"2018","470318002258","East End Preparatory School","TN","Total","885"
"2018","470318002258","East End Preparatory School","TN","Unknown","0"
"2018","470318002258","East End Preparatory School","TN","Female","461"
"2018","470318002258","East End Preparatory School","TN","Male","424"
"2018","470159002214","East Hamilton School","TN","Total","1704"
"2018","470159002214","East Hamilton School","TN","Unknown","0"
"2018","470159002214","East Hamilton School","TN","Female","825"
"2018","470159002214","East Hamilton School","TN","Male","879"
"2018","470168002246","East Hardin Elementary","TN","Total","373"
"2018","470168002246","East Hardin Elementary","TN","Unknown","0"
"2018","470168002246","East Hardin Elementary","TN","Female","190"
"2018","470168002246","East Hardin Elementary","TN","Male","183"
"2018","470186000622","East Hickman Elementary","TN","Total","457"
"2018","470186000622","East Hickman Elementary","TN","Unknown","0"
"2018","470186000622","East Hickman Elementary","TN","Female","209"
"2018","470186000622","East Hickman Elementary","TN","Male","248"
"2018","470186002104","East Hickman High School","TN","Total","510"
"2018","470186002104","East Hickman High School","TN","Unknown","0"
"2018","470186002104","East Hickman High School","TN","Female","237"
"2018","470186002104","East Hickman High School","TN","Male","273"
"2018","470186001296","East Hickman Intermediate School","TN","Total","388"
"2018","470186001296","East Hickman Intermediate School","TN","Unknown","0"
"2018","470186001296","East Hickman Intermediate School","TN","Female","176"
"2018","470186001296","East Hickman Intermediate School","TN","Male","212"
"2018","470186000024","East Hickman Middle School","TN","Total","420"
"2018","470186000024","East Hickman Middle School","TN","Unknown","0"
"2018","470186000024","East Hickman Middle School","TN","Female","195"
"2018","470186000024","East Hickman Middle School","TN","Male","225"
"2018","470014801053","East High","TN","Total","373"
"2018","470014801053","East High","TN","Unknown","0"
"2018","470014801053","East High","TN","Female","196"
"2018","470014801053","East High","TN","Male","177"
"2018","470117001411","East Jr. High School","TN","Total","373"
"2018","470117001411","East Jr. High School","TN","Unknown","0"
"2018","470117001411","East Jr. High School","TN","Female","194"
"2018","470117001411","East Jr. High School","TN","Male","179"
"2018","470222001847","East Knox Elementary","TN","Total","451"
"2018","470222001847","East Knox Elementary","TN","Unknown","0"
"2018","470222001847","East Knox Elementary","TN","Female","209"
"2018","470222001847","East Knox Elementary","TN","Male","242"
"2018","470042002416","East Lafollette Learning Academy","TN","Total","0"
"2018","470042002416","East Lafollette Learning Academy","TN","Unknown","0"
"2018","470042002416","East Lafollette Learning Academy","TN","Female","0"
"2018","470042002416","East Lafollette Learning Academy","TN","Male","0"
"2018","470159001285","East Lake Academy Of Fine Arts","TN","Total","609"
"2018","470159001285","East Lake Academy Of Fine Arts","TN","Unknown","0"
"2018","470159001285","East Lake Academy Of Fine Arts","TN","Female","262"
"2018","470159001285","East Lake Academy Of Fine Arts","TN","Male","347"
"2018","470159001276","East Lake Elementary","TN","Total","576"
"2018","470159001276","East Lake Elementary","TN","Unknown","0"
"2018","470159001276","East Lake Elementary","TN","Female","294"
"2018","470159001276","East Lake Elementary","TN","Male","282"
"2018","470420001711","East Lincoln Elementary","TN","Total","478"
"2018","470420001711","East Lincoln Elementary","TN","Unknown","0"
"2018","470420001711","East Lincoln Elementary","TN","Female","235"
"2018","470420001711","East Lincoln Elementary","TN","Male","243"
"2018","470420001712","East Middle School","TN","Total","431"
"2018","470420001712","East Middle School","TN","Unknown","0"
"2018","470420001712","East Middle School","TN","Female","208"
"2018","470420001712","East Middle School","TN","Male","223"
"2018","470303001212","East Montgomery Elementary","TN","Total","670"
"2018","470303001212","East Montgomery Elementary","TN","Unknown","0"
"2018","470303001212","East Montgomery Elementary","TN","Female","323"
"2018","470303001212","East Montgomery Elementary","TN","Male","347"
"2018","470318000592","East Nashville Magnet High School","TN","Total","710"
"2018","470318000592","East Nashville Magnet High School","TN","Unknown","0"
"2018","470318000592","East Nashville Magnet High School","TN","Female","397"
"2018","470318000592","East Nashville Magnet High School","TN","Male","313"
"2018","470318002468","East Nashville Middle","TN","Total","362"
"2018","470318002468","East Nashville Middle","TN","Unknown","0"
"2018","470318002468","East Nashville Middle","TN","Female","189"
"2018","470318002468","East Nashville Middle","TN","Male","173"
"2018","470159000500","East Ridge Elementary","TN","Total","1067"
"2018","470159000500","East Ridge Elementary","TN","Unknown","0"
"2018","470159000500","East Ridge Elementary","TN","Female","498"
"2018","470159000500","East Ridge Elementary","TN","Male","569"
"2018","470159000501","East Ridge High School","TN","Total","840"
"2018","470159000501","East Ridge High School","TN","Unknown","0"
"2018","470159000501","East Ridge High School","TN","Female","390"
"2018","470159000501","East Ridge High School","TN","Male","450"
"2018","470000100479","East Ridge Middle School","TN","Total","590"
"2018","470000100479","East Ridge Middle School","TN","Unknown","0"
"2018","470000100479","East Ridge Middle School","TN","Female","274"
"2018","470000100479","East Ridge Middle School","TN","Male","316"
"2018","470159000502","East Ridge Middle School","TN","Total","685"
"2018","470159000502","East Ridge Middle School","TN","Unknown","0"
"2018","470159000502","East Ridge Middle School","TN","Female","320"
"2018","470159000502","East Ridge Middle School","TN","Male","365"
"2018","470360002015","East Robertson Elementary","TN","Total","539"
"2018","470360002015","East Robertson Elementary","TN","Unknown","0"
"2018","470360002015","East Robertson Elementary","TN","Female","257"
"2018","470360002015","East Robertson Elementary","TN","Male","282"
"2018","470360000032","East Robertson High School","TN","Total","685"
"2018","470360000032","East Robertson High School","TN","Unknown","0"
"2018","470360000032","East Robertson High School","TN","Female","318"
"2018","470360000032","East Robertson High School","TN","Male","367"
"2018","470018000040","East Side Elementary","TN","Total","430"
"2018","470018000040","East Side Elementary","TN","Unknown","0"
"2018","470018000040","East Side Elementary","TN","Female","221"
"2018","470018000040","East Side Elementary","TN","Male","209"
"2018","470045000141","East Side Elementary","TN","Total","127"
"2018","470045000141","East Side Elementary","TN","Unknown","0"
"2018","470045000141","East Side Elementary","TN","Female","66"
"2018","470045000141","East Side Elementary","TN","Male","61"
"2018","470111000350","East Side Elementary","TN","Total","462"
"2018","470111000350","East Side Elementary","TN","Unknown","0"
"2018","470111000350","East Side Elementary","TN","Female","215"
"2018","470111000350","East Side Elementary","TN","Male","247"
"2018","470159001103","East Side Elementary","TN","Total","596"
"2018","470159001103","East Side Elementary","TN","Unknown","0"
"2018","470159001103","East Side Elementary","TN","Female","289"
"2018","470159001103","East Side Elementary","TN","Male","307"
"2018","470177000595","East Side Elementary","TN","Total","410"
"2018","470177000595","East Side Elementary","TN","Unknown","0"
"2018","470177000595","East Side Elementary","TN","Female","194"
"2018","470177000595","East Side Elementary","TN","Male","216"
"2018","470435001742","Eastside Elementary","TN","Total","407"
"2018","470435001742","Eastside Elementary","TN","Unknown","0"
"2018","470435001742","Eastside Elementary","TN","Female","203"
"2018","470435001742","Eastside Elementary","TN","Male","204"
"2018","470150000465","Eastview Elementary","TN","Total","344"
"2018","470150000465","Eastview Elementary","TN","Unknown","0"
"2018","470150000465","Eastview Elementary","TN","Female","174"
"2018","470150000465","Eastview Elementary","TN","Male","170"
"2018","470252000892","Eaton Elementary","TN","Total","738"
"2018","470252000892","Eaton Elementary","TN","Unknown","0"
"2018","470252000892","Eaton Elementary","TN","Female","356"
"2018","470252000892","Eaton Elementary","TN","Male","382"
"2018","470075000279","Edgemont Elementary","TN","Total","571"
"2018","470075000279","Edgemont Elementary","TN","Unknown","0"
"2018","470075000279","Edgemont Elementary","TN","Female","280"
"2018","470075000279","Edgemont Elementary","TN","Male","291"
"2018","470453000443","Edmondson Elementary","TN","Total","773"
"2018","470453000443","Edmondson Elementary","TN","Unknown","0"
"2018","470453000443","Edmondson Elementary","TN","Female","369"
"2018","470453000443","Edmondson Elementary","TN","Male","404"
"2018","470014801055","Egypt Elementary","TN","Total","563"
"2018","470014801055","Egypt Elementary","TN","Unknown","0"
"2018","470014801055","Egypt Elementary","TN","Female","278"
"2018","470014801055","Egypt Elementary","TN","Male","285"
"2018","470429002278","Elementary Middle Alternative","TN","Total","7"
"2018","470429002278","Elementary Middle Alternative","TN","Unknown","0"
"2018","470429002278","Elementary Middle Alternative","TN","Female","1"
"2018","470429002278","Elementary Middle Alternative","TN","Male","6"
"2018","470111000351","Elizabethton High School","TN","Total","841"
"2018","470111000351","Elizabethton High School","TN","Unknown","0"
"2018","470111000351","Elizabethton High School","TN","Female","410"
"2018","470111000351","Elizabethton High School","TN","Male","431"
"2018","470042000121","Elk Valley Elementary","TN","Total","122"
"2018","470042000121","Elk Valley Elementary","TN","Unknown","0"
"2018","470042000121","Elk Valley Elementary","TN","Female","61"
"2018","470042000121","Elk Valley Elementary","TN","Male","61"
"2018","470141000428","Elkton Elementary","TN","Total","308"
"2018","470141000428","Elkton Elementary","TN","Unknown","0"
"2018","470141000428","Elkton Elementary","TN","Female","156"
"2018","470141000428","Elkton Elementary","TN","Male","152"
"2018","470063000246","Ellen Myers Primary","TN","Total","285"
"2018","470063000246","Ellen Myers Primary","TN","Unknown","0"
"2018","470063000246","Ellen Myers Primary","TN","Female","139"
"2018","470063000246","Ellen Myers Primary","TN","Male","146"
"2018","470015301578","Ellendale Elementary","TN","Total","512"
"2018","470015301578","Ellendale Elementary","TN","Unknown","0"
"2018","470015301578","Ellendale Elementary","TN","Female","271"
"2018","470015301578","Ellendale Elementary","TN","Male","241"
"2018","470015301579","Elmore Park Middle School","TN","Total","822"
"2018","470015301579","Elmore Park Middle School","TN","Unknown","0"
"2018","470015301579","Elmore Park Middle School","TN","Female","385"
"2018","470015301579","Elmore Park Middle School","TN","Male","437"
"2018","470455002157","Elzie D Patton Elementary School","TN","Total","507"
"2018","470455002157","Elzie D Patton Elementary School","TN","Unknown","0"
"2018","470455002157","Elzie D Patton Elementary School","TN","Female","256"
"2018","470455002157","Elzie D Patton Elementary School","TN","Male","251"
"2018","470222002448","Emerald Academy","TN","Total","497"
"2018","470222002448","Emerald Academy","TN","Unknown","0"
"2018","470222002448","Emerald Academy","TN","Female","244"
"2018","470222002448","Emerald Academy","TN","Male","253"
"2018","470399001631","Emmett Elementary","TN","Total","348"
"2018","470399001631","Emmett Elementary","TN","Unknown","0"
"2018","470399001631","Emmett Elementary","TN","Female","156"
"2018","470399001631","Emmett Elementary","TN","Male","192"
"2018","470282000990","Englewood Elementary","TN","Total","546"
"2018","470282000990","Englewood Elementary","TN","Unknown","0"
"2018","470282000990","Englewood Elementary","TN","Female","277"
"2018","470282000990","Englewood Elementary","TN","Male","269"
"2018","470192000630","Erin Elementary","TN","Total","425"
"2018","470192000630","Erin Elementary","TN","Unknown","0"
"2018","470192000630","Erin Elementary","TN","Female","181"
"2018","470192000630","Erin Elementary","TN","Male","244"
"2018","470315000966","Erma Siegel Elementary","TN","Total","759"
"2018","470315000966","Erma Siegel Elementary","TN","Unknown","0"
"2018","470315000966","Erma Siegel Elementary","TN","Female","373"
"2018","470315000966","Erma Siegel Elementary","TN","Male","386"
"2018","470014802342","Ernestine Rivers Child Care Center","TN","Total","0"
"2018","470014802342","Ernestine Rivers Child Care Center","TN","Unknown","0"
"2018","470014802342","Ernestine Rivers Child Care Center","TN","Female","0"
"2018","470014802342","Ernestine Rivers Child Care Center","TN","Male","0"
"2018","470234000843","Ethridge Elementary","TN","Total","443"
"2018","470234000843","Ethridge Elementary","TN","Unknown","0"
"2018","470234000843","Ethridge Elementary","TN","Female","208"
"2018","470234000843","Ethridge Elementary","TN","Male","235"
"2018","470114000356","Etowah Elementary","TN","Total","405"
"2018","470114000356","Etowah Elementary","TN","Unknown","0"
"2018","470114000356","Etowah Elementary","TN","Female","186"
"2018","470114000356","Etowah Elementary","TN","Male","219"
"2018","470014801056","Evans Elementary","TN","Total","509"
"2018","470014801056","Evans Elementary","TN","Unknown","0"
"2018","470014801056","Evans Elementary","TN","Female","237"
"2018","470014801056","Evans Elementary","TN","Male","272"
"2018","470014802430","Exceptional Children Special Placements","TN","Total","658"
"2018","470014802430","Exceptional Children Special Placements","TN","Unknown","0"
"2018","470014802430","Exceptional Children Special Placements","TN","Female","205"
"2018","470014802430","Exceptional Children Special Placements","TN","Male","453"
"2018","470318002449","Explore Community School","TN","Total","296"
"2018","470318002449","Explore Community School","TN","Unknown","0"
"2018","470318002449","Explore Community School","TN","Female","157"
"2018","470318002449","Explore Community School","TN","Male","139"
"2018","470222000407","Fair Garden Family/Community Center","TN","Total","155"
"2018","470222000407","Fair Garden Family/Community Center","TN","Unknown","0"
"2018","470222000407","Fair Garden Family/Community Center","TN","Female","76"
"2018","470222000407","Fair Garden Family/Community Center","TN","Male","79"
"2018","470255000908","Fairlane Elementary","TN","Total","513"
"2018","470255000908","Fairlane Elementary","TN","Unknown","0"
"2018","470255000908","Fairlane Elementary","TN","Female","223"
"2018","470255000908","Fairlane Elementary","TN","Male","290"
"2018","470014701058","Fairley High School","TN","Total","526"
"2018","470014701058","Fairley High School","TN","Unknown","0"
"2018","470014701058","Fairley High School","TN","Female","259"
"2018","470014701058","Fairley High School","TN","Male","267"
"2018","470213000672","Fairmont Elementary","TN","Total","543"
"2018","470213000672","Fairmont Elementary","TN","Unknown","0"
"2018","470213000672","Fairmont Elementary","TN","Female","268"
"2018","470213000672","Fairmont Elementary","TN","Male","275"
"2018","470036000111","Fairmount Elementary","TN","Total","491"
"2018","470036000111","Fairmount Elementary","TN","Unknown","0"
"2018","470036000111","Fairmount Elementary","TN","Female","244"
"2018","470036000111","Fairmount Elementary","TN","Male","247"
"2018","470009000012","Fairview Elementary","TN","Total","310"
"2018","470009000012","Fairview Elementary","TN","Unknown","0"
"2018","470009000012","Fairview Elementary","TN","Female","139"
"2018","470009000012","Fairview Elementary","TN","Male","171"
"2018","470030000068","Fairview Elementary","TN","Total","289"
"2018","470030000068","Fairview Elementary","TN","Unknown","0"
"2018","470030000068","Fairview Elementary","TN","Female","150"
"2018","470030000068","Fairview Elementary","TN","Male","139"
"2018","470372001965","Fairview Elementary","TN","Total","359"
"2018","470372001965","Fairview Elementary","TN","Unknown","0"
"2018","470372001965","Fairview Elementary","TN","Female","160"
"2018","470372001965","Fairview Elementary","TN","Male","199"
"2018","470453001803","Fairview Elementary","TN","Total","571"
"2018","470453001803","Fairview Elementary","TN","Unknown","0"
"2018","470453001803","Fairview Elementary","TN","Female","275"
"2018","470453001803","Fairview Elementary","TN","Male","296"
"2018","470453001804","Fairview High School","TN","Total","728"
"2018","470453001804","Fairview High School","TN","Unknown","0"
"2018","470453001804","Fairview High School","TN","Female","336"
"2018","470453001804","Fairview High School","TN","Male","392"
"2018","470000100480","Fairview Marguerite","TN","Total","463"
"2018","470000100480","Fairview Marguerite","TN","Unknown","0"
"2018","470000100480","Fairview Marguerite","TN","Female","211"
"2018","470000100480","Fairview Marguerite","TN","Male","252"
"2018","470453001895","Fairview Middle School","TN","Total","537"
"2018","470453001895","Fairview Middle School","TN","Unknown","0"
"2018","470453001895","Fairview Middle School","TN","Female","252"
"2018","470453001895","Fairview Middle School","TN","Male","285"
"2018","470438001758","Fall Branch Elementary","TN","Total","214"
"2018","470438001758","Fall Branch Elementary","TN","Unknown","0"
"2018","470438001758","Fall Branch Elementary","TN","Female","89"
"2018","470438001758","Fall Branch Elementary","TN","Male","125"
"2018","470318001294","Fall-Hamilton Elementary","TN","Total","329"
"2018","470318001294","Fall-Hamilton Elementary","TN","Unknown","0"
"2018","470318001294","Fall-Hamilton Elementary","TN","Female","153"
"2018","470318001294","Fall-Hamilton Elementary","TN","Male","176"
"2018","470015101580","Farmington Elementary School","TN","Total","849"
"2018","470015101580","Farmington Elementary School","TN","Unknown","0"
"2018","470015101580","Farmington Elementary School","TN","Female","383"
"2018","470015101580","Farmington Elementary School","TN","Male","466"
"2018","470222000735","Farragut High School","TN","Total","1917"
"2018","470222000735","Farragut High School","TN","Unknown","0"
"2018","470222000735","Farragut High School","TN","Female","946"
"2018","470222000735","Farragut High School","TN","Male","971"
"2018","470222000736","Farragut Intermediate","TN","Total","1097"
"2018","470222000736","Farragut Intermediate","TN","Unknown","0"
"2018","470222000736","Farragut Intermediate","TN","Female","531"
"2018","470222000736","Farragut Intermediate","TN","Male","566"
"2018","470222000737","Farragut Middle School","TN","Total","1386"
"2018","470222000737","Farragut Middle School","TN","Unknown","0"
"2018","470222000737","Farragut Middle School","TN","Female","697"
"2018","470222000737","Farragut Middle School","TN","Male","689"
"2018","470222000738","Farragut Primary","TN","Total","1015"
"2018","470222000738","Farragut Primary","TN","Unknown","0"
"2018","470222000738","Farragut Primary","TN","Female","498"
"2018","470222000738","Farragut Primary","TN","Male","517"
"2018","470117001921","Fayette Ware Comprehensive High School","TN","Total","896"
"2018","470117001921","Fayette Ware Comprehensive High School","TN","Unknown","0"
"2018","470117001921","Fayette Ware Comprehensive High School","TN","Female","431"
"2018","470117001921","Fayette Ware Comprehensive High School","TN","Male","465"
"2018","470120000371","Fayetteville High School","TN","Total","349"
"2018","470120000371","Fayetteville High School","TN","Unknown","0"
"2018","470120000371","Fayetteville High School","TN","Female","166"
"2018","470120000371","Fayetteville High School","TN","Male","183"
"2018","470120001470","Fayetteville Middle School","TN","Total","478"
"2018","470120001470","Fayetteville Middle School","TN","Unknown","0"
"2018","470120001470","Fayetteville Middle School","TN","Female","235"
"2018","470120001470","Fayetteville Middle School","TN","Male","243"
"2018","470123000598","Fentress Co Adult High School","TN","Total","2"
"2018","470123000598","Fentress Co Adult High School","TN","Unknown","0"
"2018","470123000598","Fentress Co Adult High School","TN","Female","0"
"2018","470123000598","Fentress Co Adult High School","TN","Male","2"
"2018","470105000340","Fifth Consolidated School","TN","Total","580"
"2018","470105000340","Fifth Consolidated School","TN","Unknown","0"
"2018","470105000340","Fifth Consolidated School","TN","Female","255"
"2018","470105000340","Fifth Consolidated School","TN","Male","325"
"2018","470450001797","Findlay Elementary","TN","Total","415"
"2018","470450001797","Findlay Elementary","TN","Unknown","0"
"2018","470450001797","Findlay Elementary","TN","Female","212"
"2018","470450001797","Findlay Elementary","TN","Male","203"
"2018","470105000341","Finley Elementary","TN","Total","268"
"2018","470105000341","Finley Elementary","TN","Unknown","0"
"2018","470105000341","Finley Elementary","TN","Female","114"
"2018","470105000341","Finley Elementary","TN","Male","154"
"2018","470249000884","Flintville School","TN","Total","486"
"2018","470249000884","Flintville School","TN","Unknown","0"
"2018","470249000884","Flintville School","TN","Female","250"
"2018","470249000884","Flintville School","TN","Male","236"
"2018","470270000360","Foothills Elementary","TN","Total","558"
"2018","470270000360","Foothills Elementary","TN","Unknown","0"
"2018","470270000360","Foothills Elementary","TN","Female","275"
"2018","470270000360","Foothills Elementary","TN","Male","283"
"2018","470014801061","Ford Road Elementary","TN","Total","581"
"2018","470014801061","Ford Road Elementary","TN","Unknown","0"
"2018","470014801061","Ford Road Elementary","TN","Female","268"
"2018","470014801061","Ford Road Elementary","TN","Male","313"
"2018","470063000247","Forge Ridge School","TN","Total","220"
"2018","470063000247","Forge Ridge School","TN","Unknown","0"
"2018","470063000247","Forge Ridge School","TN","Female","96"
"2018","470063000247","Forge Ridge School","TN","Male","124"
"2018","470387001599","Forks River Elementary","TN","Total","199"
"2018","470387001599","Forks River Elementary","TN","Unknown","0"
"2018","470387001599","Forks River Elementary","TN","Female","103"
"2018","470387001599","Forks River Elementary","TN","Male","96"
"2018","470267000950","Forrest School","TN","Total","756"
"2018","470267000950","Forrest School","TN","Unknown","0"
"2018","470267000950","Forrest School","TN","Female","355"
"2018","470267000950","Forrest School","TN","Male","401"
"2018","470222000782","Fountain City Elementary","TN","Total","347"
"2018","470222000782","Fountain City Elementary","TN","Unknown","0"
"2018","470222000782","Fountain City Elementary","TN","Female","160"
"2018","470222000782","Fountain City Elementary","TN","Male","187"
"2018","470014801565","Fox Meadows Elementary","TN","Total","634"
"2018","470014801565","Fox Meadows Elementary","TN","Unknown","0"
"2018","470014801565","Fox Meadows Elementary","TN","Female","334"
"2018","470014801565","Fox Meadows Elementary","TN","Male","300"
"2018","470444001771","Frank Hughes School","TN","Total","317"
"2018","470444001771","Frank Hughes School","TN","Unknown","0"
"2018","470444001771","Frank Hughes School","TN","Female","159"
"2018","470444001771","Frank Hughes School","TN","Male","158"
"2018","470090002052","Frank P. Brown Elementary","TN","Total","574"
"2018","470090002052","Frank P. Brown Elementary","TN","Unknown","0"
"2018","470090002052","Frank P. Brown Elementary","TN","Female","287"
"2018","470090002052","Frank P. Brown Elementary","TN","Male","287"
"2018","470129000388","Franklin Co High School","TN","Total","1305"
"2018","470129000388","Franklin Co High School","TN","Unknown","0"
"2018","470129000388","Franklin Co High School","TN","Female","616"
"2018","470129000388","Franklin Co High School","TN","Male","689"
"2018","470126000390","Franklin Elementary","TN","Total","335"
"2018","470126000390","Franklin Elementary","TN","Unknown","0"
"2018","470126000390","Franklin Elementary","TN","Female","167"
"2018","470126000390","Franklin Elementary","TN","Male","168"
"2018","470453001805","Franklin High School","TN","Total","1780"
"2018","470453001805","Franklin High School","TN","Unknown","0"
"2018","470453001805","Franklin High School","TN","Female","926"
"2018","470453001805","Franklin High School","TN","Male","854"
"2018","470014702314","Frayser Achievement Elementary","TN","Total","265"
"2018","470014702314","Frayser Achievement Elementary","TN","Unknown","0"
"2018","470014702314","Frayser Achievement Elementary","TN","Female","147"
"2018","470014702314","Frayser Achievement Elementary","TN","Male","118"
"2018","470351001463","Frazier Elementary","TN","Total","354"
"2018","470351001463","Frazier Elementary","TN","Unknown","0"
"2018","470351001463","Frazier Elementary","TN","Female","156"
"2018","470351001463","Frazier Elementary","TN","Male","198"
"2018","470453001806","Fred J Page High School","TN","Total","1149"
"2018","470453001806","Fred J Page High School","TN","Unknown","0"
"2018","470453001806","Fred J Page High School","TN","Female","569"
"2018","470453001806","Fred J Page High School","TN","Male","580"
"2018","470453001896","Fred J Page Middle School","TN","Total","1163"
"2018","470453001896","Fred J Page Middle School","TN","Unknown","0"
"2018","470453001896","Fred J Page Middle School","TN","Female","570"
"2018","470453001896","Fred J Page Middle School","TN","Male","593"
"2018","470126000414","Freedom Intermediate","TN","Total","578"
"2018","470126000414","Freedom Intermediate","TN","Unknown","0"
"2018","470126000414","Freedom Intermediate","TN","Female","265"
"2018","470126000414","Freedom Intermediate","TN","Male","313"
"2018","470126000219","Freedom Middle School","TN","Total","585"
"2018","470126000219","Freedom Middle School","TN","Unknown","0"
"2018","470126000219","Freedom Middle School","TN","Female","286"
"2018","470126000219","Freedom Middle School","TN","Male","299"
"2018","470014702368","Freedom Preparatory Academy Charter Elementary School","TN","Total","558"
"2018","470014702368","Freedom Preparatory Academy Charter Elementary School","TN","Unknown","0"
"2018","470014702368","Freedom Preparatory Academy Charter Elementary School","TN","Female","271"
"2018","470014702368","Freedom Preparatory Academy Charter Elementary School","TN","Male","287"
"2018","470014802565","Freedom Preparatory Academy Charter Schools","TN","Total","178"
"2018","470014802565","Freedom Preparatory Academy Charter Schools","TN","Unknown","0"
"2018","470014802565","Freedom Preparatory Academy Charter Schools","TN","Female","98"
"2018","470014802565","Freedom Preparatory Academy Charter Schools","TN","Male","80"
"2018","470014802471","Freedom Preparatory Academy Elementary School","TN","Total","360"
"2018","470014802471","Freedom Preparatory Academy Elementary School","TN","Unknown","0"
"2018","470014802471","Freedom Preparatory Academy Elementary School","TN","Female","165"
"2018","470014802471","Freedom Preparatory Academy Elementary School","TN","Male","195"
"2018","470014802208","Freedom Preparatory Academy","TN","Total","672"
"2018","470014802208","Freedom Preparatory Academy","TN","Unknown","0"
"2018","470014802208","Freedom Preparatory Academy","TN","Female","356"
"2018","470014802208","Freedom Preparatory Academy","TN","Male","316"
"2018","470085001898","Friendship Elementary","TN","Total","133"
"2018","470085001898","Friendship Elementary","TN","Unknown","0"
"2018","470085001898","Friendship Elementary","TN","Female","67"
"2018","470085001898","Friendship Elementary","TN","Male","66"
"2018","470030000070","Friendsville Elementary","TN","Total","224"
"2018","470030000070","Friendsville Elementary","TN","Unknown","0"
"2018","470030000070","Friendsville Elementary","TN","Female","109"
"2018","470030000070","Friendsville Elementary","TN","Male","115"
"2018","470252000893","Ft Loudoun Middle School","TN","Total","349"
"2018","470252000893","Ft Loudoun Middle School","TN","Unknown","0"
"2018","470252000893","Ft Loudoun Middle School","TN","Female","166"
"2018","470252000893","Ft Loudoun Middle School","TN","Male","183"
"2018","470222000764","Ft Sanders Education Development  Center","TN","Total","294"
"2018","470222000764","Ft Sanders Education Development  Center","TN","Unknown","0"
"2018","470222000764","Ft Sanders Education Development  Center","TN","Female","110"
"2018","470222000764","Ft Sanders Education Development  Center","TN","Male","184"
"2018","470222000783","Fulton High School","TN","Total","1006"
"2018","470222000783","Fulton High School","TN","Unknown","0"
"2018","470222000783","Fulton High School","TN","Female","486"
"2018","470222000783","Fulton High School","TN","Male","520"
"2018","470069000268","G.R. Stuart Elementary","TN","Total","374"
"2018","470069000268","G.R. Stuart Elementary","TN","Unknown","0"
"2018","470069000268","G.R. Stuart Elementary","TN","Female","155"
"2018","470069000268","G.R. Stuart Elementary","TN","Male","219"
"2018","470085001899","Gadsden Elementary","TN","Total","137"
"2018","470085001899","Gadsden Elementary","TN","Unknown","0"
"2018","470085001899","Gadsden Elementary","TN","Female","80"
"2018","470085001899","Gadsden Elementary","TN","Male","57"
"2018","470207000665","Gainesboro Elementary","TN","Total","345"
"2018","470207000665","Gainesboro Elementary","TN","Unknown","0"
"2018","470207000665","Gainesboro Elementary","TN","Female","188"
"2018","470207000665","Gainesboro Elementary","TN","Male","157"
"2018","470402001659","Gallatin Senior High School","TN","Total","1627"
"2018","470402001659","Gallatin Senior High School","TN","Unknown","0"
"2018","470402001659","Gallatin Senior High School","TN","Female","816"
"2018","470402001659","Gallatin Senior High School","TN","Male","811"
"2018","470222000739","Gap Creek Elementary","TN","Total","83"
"2018","470222000739","Gap Creek Elementary","TN","Unknown","0"
"2018","470222000739","Gap Creek Elementary","TN","Female","35"
"2018","470222000739","Gap Creek Elementary","TN","Male","48"
"2018","470014801065","Gardenview Elementary","TN","Total","307"
"2018","470014801065","Gardenview Elementary","TN","Unknown","0"
"2018","470014801065","Gardenview Elementary","TN","Female","147"
"2018","470014801065","Gardenview Elementary","TN","Male","160"
"2018","470378002215","Gary Hardin Academy","TN","Total","109"
"2018","470378002215","Gary Hardin Academy","TN","Unknown","0"
"2018","470378002215","Gary Hardin Academy","TN","Female","49"
"2018","470378002215","Gary Hardin Academy","TN","Male","60"
"2018","470318001297","Gateway Elementary","TN","Total","257"
"2018","470318001297","Gateway Elementary","TN","Unknown","0"
"2018","470318001297","Gateway Elementary","TN","Female","128"
"2018","470318001297","Gateway Elementary","TN","Male","129"
"2018","470014802484","Gateway University","TN","Total","162"
"2018","470014802484","Gateway University","TN","Unknown","0"
"2018","470014802484","Gateway University","TN","Female","69"
"2018","470014802484","Gateway University","TN","Male","93"
"2018","470378001549","Gatlinburg Pittman High","TN","Total","603"
"2018","470378001549","Gatlinburg Pittman High","TN","Unknown","0"
"2018","470378001549","Gatlinburg Pittman High","TN","Female","280"
"2018","470378001549","Gatlinburg Pittman High","TN","Male","323"
"2018","470014802499","Geeter School","TN","Total","595"
"2018","470014802499","Geeter School","TN","Unknown","0"
"2018","470014802499","Geeter School","TN","Female","263"
"2018","470014802499","Geeter School","TN","Male","332"
"2018","470402001661","Gene W. Brown Elementary","TN","Total","450"
