year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,latitude,longitude,school_id
"2019","370462001301","Monroe High","NC","Union County Public Schools","High","Regular school","No","34.9727","-80.5264","01301"
"2019","370462001302","Monroe Middle","NC","Union County Public Schools","Middle","Regular school","No","34.9731","-80.5389","01302"
"2019","370399001594","Monroeton Elementary","NC","Rockingham County Schools","Primary","Regular school","No","36.3185","-79.7166","01594"
"2019","370001100422","Montclair Elementary","NC","Cumberland County Schools","Primary","Regular school","No","35.0555","-78.9613","00422"
"2019","370297001243","Montclaire Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.1523","-80.8673","01243"
"2019","370027003435","Montford North Star Academy","NC","Asheville City Schools","Middle","Regular school","No","35.597998","-82.561145","03435"
"2019","370306003515","Montgomery Central High","NC","Montgomery County Schools","Missing/not reported","Regular school","No","35.368185","-79.866795","03515"
"2019","370306003438","Montgomery County Early College","NC","Montgomery County Schools","High","Regular school","No","35.36695","-79.870113","03438"
"2019","370306002328","Montgomery Learning Academy","NC","Montgomery County Schools","High","Other/alternative school","No","35.3621","-79.7826","02328"
"2019","370192000819","Monticello-Brown Summit Elem","NC","Guilford County Schools","Primary","Regular school","No","36.2184","-79.6744","00819"
"2019","370192000960","Montlieu Academy of Technology","NC","Guilford County Schools","Primary","Regular school","No","35.9769","-79.9857","00960"
"2019","370150000622","Moore Magnet Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","36.0879","-80.285","00622"
"2019","370043203460","Moore Montessori Community School","NC","Moore Montessori Community School","Primary","Regular school","Yes","35.17735","-79.394211","03460"
"2019","370472002654","Moore Square Middle","NC","Wake County Schools","Middle","Regular school","No","35.7761","-78.6346","02654"
"2019","370312001333","Mooresville High School","NC","Mooresville Graded School District","High","Regular school","No","35.5783","-80.8014","01333"
"2019","370312002464","Mooresville Intermediate","NC","Mooresville Graded School District","Middle","Regular school","No","35.5551","-80.7884","02464"
"2019","370312001332","Mooresville Middle","NC","Mooresville Graded School District","Middle","Regular school","No","35.555095","-80.788428","01332"
"2019","370312003543","Mooresville Online Academy","NC","Mooresville Graded School District","Missing/not reported","Regular school","No","35.584726","-80.80944","03543"
"2019","370495001977","Moravian Falls Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","36.0975","-81.1805","01977"
"2019","370063000255","Morehead City Middle","NC","Carteret County Public Schools","Middle","Regular school","No","34.7326","-76.7412","00255"
"2019","370063001044","Morehead City Primary","NC","Carteret County Public Schools","Primary","Regular school","No","34.7338","-76.7777","01044"
"2019","370063001042","Morehead Elem at Camp Glenn","NC","Carteret County Public Schools","Primary","Regular school","No","34.7253","-76.7495","01042"
"2019","370192000789","Morehead Elementary","NC","Guilford County Schools","Primary","Regular school","No","36.08","-79.8669","00789"
"2019","370126000554","Morehead Montessori","NC","Durham Public Schools","Primary","Regular school","No","35.9888","-78.9137","00554"
"2019","370405001623","Morgan Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","35.5801","-80.3363","01623"
"2019","370001100423","Morganton Road Elementary","NC","Cumberland County Schools","Primary","Regular school","No","35.0796","-78.9874","00423"
"2019","370072003027","Morris Grove Elementary","NC","Chapel Hill-Carrboro City Schools","Primary","Regular school","No","35.9665","-79.1023","03027"
"2019","370472002318","Morrisville Elementary","NC","Wake County Schools","Primary","Regular school","No","35.8114","-78.8465","02318"
"2019","370345001424","Morton Elementary","NC","Onslow County Schools","Primary","Regular school","No","34.7698","-77.3095","01424"
"2019","370018000046","Morven Elementary","NC","Anson County Schools","Primary","Regular school","No","34.879726","-80.007345","00046"
"2019","370261001090","Moss Hill Elementary","NC","Lenoir County Public Schools","Primary","Regular school","No","35.1952","-77.7532","01090"
"2019","370043103447","Moss Street Partnership School","NC","Moss Street Partnership School","Primary","Regular school","No","36.36561","-79.679381","03447"
"2019","370321001339","Mount Airy High","NC","Mount Airy City Schools","High","Regular school","No","36.5122","-80.6156","01339"
"2019","370321001340","Mount Airy Middle","NC","Mount Airy City Schools","Middle","Regular school","No","36.4967","-80.5906","01340"
"2019","370180002581","Mount Energy Elementary","NC","Granville County Schools","Primary","Regular school","No","36.127172","-78.636799","02581"
"2019","370306001310","Mount Gilead Elementary","NC","Montgomery County Schools","Primary","Regular school","No","35.2128","-80.0042","01310"
"2019","370162000698","Mount Holly Middle","NC","Gaston County Schools","Middle","Regular school","No","35.2972","-81.0237","00698"
"2019","370231000989","Mount Mourne School","NC","Iredell-Statesville Schools","Middle","Regular school","No","35.5466","-80.8455","00989"
"2019","370438001734","Mount Olive Elementary","NC","Stokes County Schools","Primary","Regular school","No","36.3194","-80.373","01734"
"2019","370488001957","Mount Olive Middle","NC","Wayne County Public Schools","Middle","Regular school","No","35.2019","-78.0719","01957"
"2019","370495001978","Mount Pleasant Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","36.1491","-81.3256","01978"
"2019","370053000214","Mount Pleasant Elementary","NC","Cabarrus County Schools","Primary","Regular school","No","35.4173","-80.4317","00214"
"2019","370053000215","Mount Pleasant High","NC","Cabarrus County Schools","High","Regular school","No","35.4076","-80.4821","00215"
"2019","370053002154","Mount Pleasant Middle","NC","Cabarrus County Schools","Middle","Regular school","No","35.41086","-80.481041","02154"
"2019","370150000623","Mount Tabor High School","NC","Winston Salem / Forsyth County Schools","High","Regular school","No","36.1268","-80.3132","00623"
"2019","370472002104","Mount Vernon","NC","Wake County Schools","Primary","Other/alternative school","No","35.7903","-78.7189","02104"
"2019","370012902614","Mountain Discovery","NC","Mountain Discovery Charter School","Primary","Regular school","Yes","35.4137","-83.4518","02614"
"2019","370507002030","Mountain Heritage High","NC","Yancey County Schools","High","Regular school","No","35.908","-82.3336","02030"
"2019","370031703184","Mountain Island Charter School","NC","Mountain Island Charter","Other","Regular school","Yes","35.3582","-80.989361","03184"
"2019","370044103465","Mountain Island Day Community Charter","NC","Mountain Island Day Community Charter Sc","Other","Regular school","Yes","35.26123","-80.938601","03465"
"2019","370297002640","Mountain Island Lake Academy","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.308","-80.9285","02640"
"2019","370441001753","Mountain Park Elementary","NC","Surry County Schools","Primary","Regular school","No","36.3735","-80.852","01753"
"2019","370495001979","Mountain View Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","36.2485","-81.1161","01979"
"2019","370069000286","Mountain View Elementary","NC","Catawba County Schools","Primary","Regular school","No","35.6626","-81.3853","00286"
"2019","370048003480","Mountain View Elementary","NC","Burke County Schools","Primary","Regular school","No","35.753526","-81.701618","03480"
"2019","370021002284","Mountain View Elementary","NC","Ashe County Schools","Primary","Regular school","No","36.4338","-81.4432","02284"
"2019","370276003219","Mountain View Intermediate","NC","Macon County Schools","Middle","Regular school","No","35.1627","-83.3621","03219"
"2019","370041103431","Movement Charter School","NC","Movement Charter School","Primary","Regular school","Yes","35.236604","-80.885402","03431"
"2019","370045503536","Movement School Eastland","NC","Movement School East","Missing/not reported","Regular school","Yes","35.210282","-80.754897","03536"
"2019","370108000453","Moyock Elementary","NC","Currituck County Schools","Primary","Regular school","No","36.5249","-76.1737","00453"
"2019","370108002627","Moyock Middle","NC","Currituck County Schools","Middle","Regular school","No","36.5017","-76.1566","02627"
"2019","370405001624","Mt Ulla Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","35.6653","-80.7165","01624"
"2019","370408001646","Mt. Vernon-Ruth Elementary School","NC","Rutherford County Schools","Primary","Regular school","No","35.4117","-81.9125","01646"
"2019","370495001980","Mulberry Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","36.2372","-81.1798","01980"
"2019","370048000187","Mull Elementary","NC","Burke County Schools","Primary","Regular school","No","35.7048","-81.6596","00187"
"2019","370192000791","Murphey Traditional Academy","NC","Guilford County Schools","Primary","Regular school","No","36.0468","-79.8292","00791"
"2019","370078000322","Murphy Elementary","NC","Cherokee County Schools","Primary","Regular school","No","35.0899","-84.0305","00322"
"2019","370078000323","Murphy High","NC","Cherokee County Schools","High","Regular school","No","35.1005","-84.0164","00323"
"2019","370078001056","Murphy Middle","NC","Cherokee County Schools","Middle","Regular school","No","35.1005","-84.0149","01056"
"2019","370333002787","Murrayville Elementary","NC","New Hanover County Schools","Primary","Regular school","No","34.2984","-77.8511","02787"
"2019","370297001244","Myers Park High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","35.1708","-80.8334","01244"
"2019","370297001245","Myers Park Traditional","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.1902","-80.8345","01245"
"2019","370333002212","Myrtle Grove Middle","NC","New Hanover County Schools","Middle","Regular school","No","34.1373","-77.8839","02212"
"2019","370231002298","N B Mills Elementary","NC","Iredell-Statesville Schools","Primary","Regular school","No","35.7879","-80.9116","02298"
"2019","370066000268","N L Dillard Middle","NC","Caswell County Schools","Middle","Regular school","No","36.4131","-79.3655","00268"
"2019","370111002758","Nags Head Elementary School","NC","Dare County Schools","Primary","Regular school","No","35.9758","-75.6387","02758"
"2019","370096002979","Nakina Middle","NC","Columbus County Schools","Middle","Regular school","No","34.1081","-78.6544","02979"
"2019","370438001736","Nancy Reynolds Elementary","NC","Stokes County Schools","Primary","Regular school","No","36.437476","-80.343953","01736"
"2019","370276001142","Nantahala School","NC","Macon County Schools","Other","Regular school","No","35.2535","-83.6342","01142"
"2019","370327002643","Nash Central High","NC","Nash-Rocky Mount Schools","High","Regular school","No","35.9558","-77.8981","02643"
"2019","370327001345","Nash Central Middle","NC","Nash-Rocky Mount Schools","Middle","Regular school","No","35.9564","-77.9567","01345"
"2019","370327001349","Nashville Elementary","NC","Nash-Rocky Mount Schools","Primary","Regular school","No","35.9705","-77.9642","01349"
"2019","370192000839","Nathanael Greene Elementary","NC","Guilford County Schools","Primary","Regular school","No","35.9461","-79.6069","00839"
"2019","370297001246","Nations Ford Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.156178","-80.906134","01246"
"2019","370034303289","NC Leadership Charter Academy","NC","NC Leadership Charter Academy","Other","Regular school","Yes","36.04657","-80.111269","03289"
"2019","370032003234","NC School for the Deaf","NC","Deaf and Blind Schools","Other","Special education school","No","35.73","-81.6909","03234"
"2019","370039803362","NC Virtual Academy","NC","NC Virtual Academy","Other","Regular school","Yes","35.91404","-78.892881","03362"
"2019","370035503306","NCVPS","NC","NC Virtual Public School","High","Regular school","No","35.7704","-78.6774","03306"
"2019","370126000544","Neal Middle","NC","Durham Public Schools","Middle","Regular school","No","35.9777","-78.7819","00544"
"2019","370294001180","Nebo Elementary School","NC","McDowell County Schools","Primary","Regular school","No","35.715","-81.9292","01180"
"2019","370472001839","Needham Broughton High","NC","Wake County Schools","High","Regular school","No","35.7903","-78.6523","01839"
"2019","370045003320","Nesbitt Discovery Academy","NC","Buncombe County Schools","High","Regular school","No","35.6068","-82.5837","03320"
"2019","370014402925","Neuse Charter School","NC","Neuse Charter School","Other","Regular school","Yes","35.536","-78.291","02925"
"2019","370331000388","New Bern High","NC","Craven County Schools","High","Regular school","No","35.1005","-77.1155","00388"
"2019","370345002402","New Bridge Middle","NC","Onslow County Schools","Middle","Regular school","No","34.7512","-77.4259","02402"
"2019","370001103160","New Century International Elementary","NC","Cumberland County Schools","Primary","Regular school","No","35.011755","-79.044104","03160"
"2019","370001103248","New Century International Middle","NC","Cumberland County Schools","Middle","Regular school","No","35.0117","-79.0442","03248"
"2019","370309002329","New Century Middle","NC","Moore County Schools","Middle","Regular school","No","35.3247","-79.3554","02329"
"2019","370011802603","New Dimensions","NC","The New Dimensions School","Primary","Regular school","Yes","35.772675","-81.687642","02603"
"2019","370333001384","New Hanover High","NC","New Hanover County Schools","High","Regular school","No","34.2374","-77.9324","01384"
"2019","370502002004","New Hope Elementary","NC","Wilson County Schools","Primary","Regular school","No","35.7822","-77.952","02004"
"2019","370465001819","New Hope Elementary","NC","Vance County Schools","Primary","Regular school","No","36.4646","-78.4423","01819"
"2019","370348002313","New Hope Elementary","NC","Orange County Schools","Primary","Regular school","No","36.0199","-79.0751","02313"
"2019","370162000700","New Hope Elementary","NC","Gaston County Schools","Primary","Regular school","No","35.2105","-81.0837","00700"
"2019","370378001524","New Market Elementary","NC","Randolph County School System","Primary","Regular school","No","35.8323","-79.8655","01524"
"2019","370297003517","New Rea Farms STEM K-8 School","NC","Charlotte-Mecklenburg Schools","Missing/not reported","Regular school","No","35.053092","-80.77855","03517"
"2019","370462001796","New Salem Elementary","NC","Union County Public Schools","Primary","Regular school","No","35.1295","-80.3709","01796"
"2019","370462002821","New Town Elementary","NC","Union County Public Schools","Primary","Regular school","No","34.9782","-80.7055","02821"
"2019","370297001247","Newell Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.286611","-80.753691","01247"
"2019","370030000088","Newland Elementary","NC","Avery County Schools","Primary","Regular school","No","36.081949","-81.922679","00088"
"2019","370063000257","Newport Elementary","NC","Carteret County Public Schools","Primary","Regular school","No","34.7908","-76.8599","00257"
"2019","370063002572","Newport Middle","NC","Carteret County Public Schools","Middle","Regular school","No","34.7737","-76.8616","02572"
"2019","370336001400","Newton-Conover High","NC","Newton Conover City Schools","High","Regular school","No","35.6777","-81.2242","01400"
"2019","370336001402","Newton-Conover Middle","NC","Newton Conover City Schools","Middle","Regular school","No","35.731252","-81.224947","01402"
"2019","370043503450","Next Generation Academy","NC","Next Generation Academy","Primary","Regular school","Yes","36.03903","-79.817271","03450"
"2019","370312000808","NF Woods Campus","NC","Mooresville Graded School District","High","Other/alternative school","No","35.5869","-80.8237","00808"
"2019","370044303493","Niner University Elementary","NC","Niner University Elementary School","Missing/not reported","Regular school","No","35.204166","-80.903042","03493"
"2019","370024000069","North Asheboro Middle","NC","Asheboro City Schools","Middle","Regular school","No","35.7442","-79.8227","00069"
"2019","370162000701","North Belmont Elementary","NC","Gaston County Schools","Primary","Regular school","No","35.2727","-81.0505","00701"
"2019","370268002197","North Brook Elementary","NC","Lincoln County Schools","Primary","Regular school","No","35.4947","-81.454","02197"
"2019","370042000125","North Brunswick High","NC","Brunswick County Schools","High","Regular school","No","34.2405","-78.0245","00125"
"2019","370045002259","North Buncombe Elementary","NC","Buncombe County Schools","Primary","Regular school","No","35.7457","-82.568","02259"
"2019","370045000156","North Buncombe High","NC","Buncombe County Schools","High","Regular school","No","35.7397","-82.5576","00156"
"2019","370045002192","North Buncombe Middle","NC","Buncombe County Schools","Middle","Regular school","No","35.7159","-82.5582","02192"
"2019","370204000906","North Canton Elementary","NC","Haywood County Schools","Primary","Regular school","No","35.5466","-82.8342","00906"
"2019","370038603361","North Carolina Cyber Academy","NC","North Carolina Cyber Academy","Other","Regular school","Yes","35.913601","-78.900998","03361"
"2019","370075002288","North Chatham Elementary","NC","Chatham County Schools","Primary","Regular school","No","35.8221","-79.0376","02288"
"2019","370294001181","North Cove Elementary School","NC","McDowell County Schools","Primary","Regular school","No","35.7895","-82.0342","01181"
"2019","370114000475","North Davidson High","NC","Davidson County Schools","High","Regular school","No","35.924225","-80.246106","00475"
"2019","370114000474","North Davidson Middle","NC","Davidson County Schools","Middle","Regular school","No","35.926767","-80.245786","00474"
"2019","370117002065","North Davie Middle","NC","Davie County Schools","Middle","Regular school","No","35.9662","-80.535","02065"
"2019","370488000677","North Drive Elementary","NC","Wayne County Public Schools","Primary","Regular school","No","35.3884","-77.9616","00677"
"2019","370120000501","North Duplin Elementary","NC","Duplin County Schools","Primary","Regular school","No","35.1359","-78.0846","00501"
"2019","370120000500","North Duplin Jr Sr High","NC","Duplin County Schools","High","Regular school","No","35.1345","-78.0858","00500"
"2019","370032303256","North East Carolina Prep","NC","North East Carolina Preparatory School","Other","Regular school","Yes","35.891794","-77.58057","03256"
"2019","370132000555","North Edgecombe High","NC","Edgecombe County Public Schools","High","Regular school","No","35.9894","-77.5816","00555"
"2019","370363001480","North Elementary","NC","Person County Schools","Primary","Regular school","No","36.407","-78.9662","01480"
"2019","370090002718","North Elementary","NC","Cleveland County Schools","Primary","Regular school","No","35.2551","-81.3403","02718"
"2019","370066000117","North Elementary","NC","Caswell County Schools","Primary","Regular school","No","36.5293","-79.3968","00117"
"2019","370363001481","North End Elementary","NC","Person County Schools","Primary","Regular school","No","36.4389","-78.9055","01481"
"2019","370472002824","North Forest Pines Elementary","NC","Wake County Schools","Primary","Regular school","No","35.9533","-78.5475","02824"
"2019","370150000624","North Forsyth High","NC","Winston Salem / Forsyth County Schools","High","Regular school","No","36.1741","-80.2822","00624"
"2019","370472001882","North Garner Middle","NC","Wake County Schools","Middle","Regular school","No","35.7155","-78.6121","01882"
"2019","370162000702","North Gaston High","NC","Gaston County Schools","High","Regular school","No","35.3344","-81.1775","00702"
"2019","370003000012","North Graham Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","36.0763","-79.3777","00012"
"2019","370201000890","North Harnett Primary","NC","Harnett County Schools","Primary","Regular school","No","35.4783","-78.7796","00890"
"2019","370210000804","North Henderson High","NC","Henderson County Schools","High","Regular school","No","35.361","-82.4223","00804"
"2019","370150002091","North Hills Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","36.1494","-80.2526","02091"
"2019","370231000990","North Iredell High","NC","Iredell-Statesville Schools","High","Regular school","No","35.93","-80.8687","00990"
"2019","370231002300","North Iredell Middle","NC","Iredell-Statesville Schools","Middle","Regular school","No","35.9686","-80.8762","02300"
"2019","370237001021","North Johnston High","NC","Johnston County Public Schools","High","Regular school","No","35.571","-78.1844","01021"
"2019","370237001017","North Johnston Middle","NC","Johnston County Public Schools","Middle","Regular school","No","35.563281","-78.208986","01017"
"2019","370261001091","North Lenoir High","NC","Lenoir County Public Schools","High","Regular school","No","35.3417","-77.6793","01091"
"2019","370048001006","North Liberty","NC","Burke County Schools","Other","Special education school","No","35.7087","-81.6707","01006"
"2019","370268002673","North Lincoln High","NC","Lincoln County Schools","High","Regular school","No","35.5336","-81.1197","02673"
"2019","370268002470","North Lincoln Middle","NC","Lincoln County Schools","Middle","Regular school","No","35.5118","-81.12","02470"
"2019","370297001248","North Mecklenburg High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","35.3727","-80.8349","01248"
"2019","370309001320","North Moore High","NC","Moore County Schools","High","Regular school","No","35.4676","-79.5537","01320"
"2019","370336001405","North Newton Elementary","NC","Newton Conover City Schools","Primary","Regular school","No","35.6799","-81.2224","01405"
"2019","370001201502","North Pitt High","NC","Pitt County Schools","High","Regular school","No","35.7475","-77.3631","01502"
"2019","370046003531","North Raleigh Charter Academy","NC","North Raleigh Charter Academy","Missing/not reported","Regular school","Yes","35.784627","-78.638204","03531"
"2019","370472001883","North Ridge Elementary","NC","Wake County Schools","Primary","Regular school","No","35.88123","-78.622671","01883"
"2019","370405001627","North Rowan Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","35.7015","-80.426","01627"
"2019","370405001625","North Rowan High","NC","Rowan-Salisbury Schools","High","Regular school","No","35.6974","-80.4297","01625"
"2019","370405001626","North Rowan Middle","NC","Rowan-Salisbury Schools","Middle","Regular school","No","35.7027","-80.4285","01626"
"2019","370090002719","North Shelby","NC","Cleveland County Schools","Other","Special education school","No","35.265002","-81.568007","02719"
"2019","370432001713","North Stanly High","NC","Stanly County Schools","High","Regular school","No","35.4269","-80.2125","01713"
"2019","370432001712","North Stanly Middle","NC","Stanly County Schools","Middle","Regular school","No","35.409653","-80.234796","01712"
"2019","370438001737","North Stokes High","NC","Stokes County Schools","High","Regular school","No","36.4643","-80.2799","01737"
"2019","370441001754","North Surry High","NC","Surry County Schools","High","Regular school","No","36.5052","-80.6733","01754"
"2019","370357002346","North Topsail Elementary","NC","Pender County Schools","Primary","Regular school","No","34.3992","-77.6362","02346"
"2019","370472003410","North Wake College and Career Academy","NC","Wake County Schools","High","Regular school","No","35.97657","-78.541781","03410"
"2019","370492002510","North Whiteville Academy","NC","Whiteville City Schools","High","Other/alternative school","No","34.327284","-78.710648","02510"
"2019","370495001981","North Wilkes High School","NC","Wilkes County Schools","High","Regular school","No","36.2826","-81.0987","01981"
"2019","370495002657","North Wilkes Middle School","NC","Wilkes County Schools","Middle","Regular school","No","36.2615","-81.1506","02657"
"2019","370495001982","North Wilkesboro Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","36.1778","-81.1385","01982"
"2019","370045002622","North Windy Ridge Intermediate","NC","Buncombe County Schools","Middle","Regular school","No","35.7259","-82.5515","02622"
"2019","370342001412","Northampton County High School","NC","Northampton County Schools","High","Regular school","No","36.51111","-77.653691","01412"
"2019","370342003388","Northampton Early College","NC","Northampton County Schools","High","Regular school","No","36.428164","-77.617534","03388"
"2019","370039403360","Northeast Academy of Aerospace & AdvTech","NC","Northeast Academy of Aerospace & AdvTech","High","Regular school","Yes","36.2788","-76.212132","03360"
"2019","370488002319","Northeast Elementary","NC","Wayne County Public Schools","Primary","Regular school","No","35.4883","-77.9052","02319"
"2019","370261003143","Northeast Elementary","NC","Lenoir County Public Schools","Primary","Regular school","No","35.280855","-77.561049","03143"
"2019","370033002568","Northeast Elementary","NC","Beaufort County Schools","Primary","Regular school","No","35.5383","-76.7094","02568"
"2019","370192000836","Northeast Guilford High","NC","Guilford County Schools","High","Regular school","No","36.1586","-79.673","00836"
"2019","370192000835","Northeast Guilford Middle","NC","Guilford County Schools","Middle","Regular school","No","36.1612","-79.6747","00835"
"2019","370297001249","Northeast Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","35.1981","-80.6918","01249"
"2019","370032103254","Northeast Regional School - Biotech/Agri","NC","Northeast Regional School - Biotech/Agri","High","Vocational school","No","35.809641","-76.89801","03254"
"2019","370354001456","Northeastern High","NC","Elizabeth City-Pasquotank Public Schools","High","Regular school","No","36.2865","-76.2549","01456"
"2019","370378002475","Northeastern Randolph Middle","NC","Randolph County School System","Middle","Regular school","No","35.8232","-79.6463","02475"
"2019","370180002264","Northern Granville Middle","NC","Granville County Schools","Middle","Regular school","No","36.343292","-78.603896","02264"
"2019","370192002990","Northern Guilford Elementary","NC","Guilford County Schools","Primary","Regular school","No","36.2284","-79.7671","02990"
"2019","370192002991","Northern Guilford High","NC","Guilford County Schools","High","Regular school","No","36.209","-79.807","02991"
"2019","370192002855","Northern Guilford Middle","NC","Guilford County Schools","Middle","Regular school","No","36.2048","-79.8086","02855"
"2019","370126000545","Northern High","NC","Durham Public Schools","High","Regular school","No","36.0941","-78.9126","00545"
"2019","370363001482","Northern Middle","NC","Person County Schools","Middle","Regular school","No","36.4282","-78.9782","01482"
"2019","370327001351","Northern Nash High","NC","Nash-Rocky Mount Schools","High","Regular school","No","35.9987","-77.8915","01351"
"2019","370297001889","Northridge Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","35.2598","-80.7307","01889"
"2019","370354002274","Northside Elementary","NC","Elizabeth City-Pasquotank Public Schools","Primary","Regular school","No","36.3631","-76.2729","02274"
"2019","370072003275","Northside Elementary","NC","Chapel Hill-Carrboro City Schools","Primary","Regular school","No","35.9176","-79.0634","03275"
"2019","370345002598","Northside High","NC","Onslow County Schools","High","Regular school","No","34.7911","-77.3884","02598"
"2019","370033002224","Northside High","NC","Beaufort County Schools","High","Regular school","No","35.5366","-76.7301","02224"
"2019","370474001919","Northside K-8","NC","Warren County Schools","Primary","Regular school","No","36.4565","-78.1847","01919"
"2019","370219000940","Northview Middle","NC","Hickory City Schools","Middle","Regular school","No","35.7673","-81.3246","00940"
"2019","370231002299","Northview School","NC","Iredell-Statesville Schools","Middle","Regular school","No","35.8055","-80.8824","02299"
"2019","370053000216","Northwest Cabarrus High","NC","Cabarrus County Schools","High","Regular school","No","35.4531","-80.665","00216"
"2019","370053002064","Northwest Cabarrus Middle","NC","Cabarrus County Schools","Middle","Regular school","No","35.4506","-80.6622","02064"
"2019","370488002320","Northwest Elementary","NC","Wayne County Public Schools","Primary","Regular school","No","35.4955","-78.0322","02320"
"2019","370261000586","Northwest Elementary","NC","Lenoir County Public Schools","Primary","Regular school","No","35.2784","-77.6033","00586"
"2019","370114000476","Northwest Elementary","NC","Davidson County Schools","Primary","Regular school","No","35.9423","-80.3013","00476"
"2019","370001202604","Northwest Elementary","NC","Pitt County Schools","Primary","Regular school","No","35.738","-77.4779","02604"
"2019","370192000838","Northwest Guilford High","NC","Guilford County Schools","High","Regular school","No","36.1546","-79.9531","00838"
"2019","370192000837","Northwest Guilford Middle","NC","Guilford County Schools","Middle","Regular school","No","36.1564","-79.9519","00837"
"2019","370195000866","Northwest Halifax Collegiate and Technic","NC","Halifax County Schools","High","Regular school","No","36.3868","-77.7897","00866"
"2019","370150000625","Northwest Middle","NC","Winston Salem / Forsyth County Schools","Middle","Regular school","No","36.192","-80.308","00625"
"2019","370297001250","Northwest School of the Arts","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","35.2571","-80.8567","01250"
"2019","370192000962","Northwood Elementary","NC","Guilford County Schools","Primary","Regular school","No","35.977","-80.0365","00962"
"2019","370075000313","Northwood High","NC","Chatham County Schools","High","Regular school","No","35.757","-79.1735","00313"
"2019","370472001884","Northwoods Elementary","NC","Wake County Schools","Primary","Regular school","No","35.7954","-78.7897","01884"
"2019","370345001425","Northwoods Elementary","NC","Onslow County Schools","Primary","Regular school","No","34.7724","-77.4276","01425"
"2019","370345001426","Northwoods Park Middle","NC","Onslow County Schools","Middle","Regular school","No","34.7722","-77.4385","01426"
"2019","370488001959","Norwayne Middle","NC","Wayne County Public Schools","Middle","Regular school","No","35.5141","-77.9529","01959"
"2019","370432001714","Norwood Elementary","NC","Stanly County Schools","Primary","Regular school","No","35.2213","-80.1152","01714"
"2019","370327002644","NRM Early College High School","NC","Nash-Rocky Mount Schools","High","Regular school","No","35.9777","-77.8988","02644"
"2019","370472001311","Oak Grove Elementary","NC","Wake County Schools","Primary","Regular school","No","35.7136","-78.7836","01311"
"2019","370126000546","Oak Grove Elementary","NC","Durham Public Schools","Primary","Regular school","No","35.9799","-78.8189","00546"
"2019","370114003389","Oak Grove High","NC","Davidson County Schools","High","Regular school","No","35.944133","-80.163944","03389"
"2019","370114003251","Oak Grove Middle","NC","Davidson County Schools","Middle","Regular school","No","35.9411","-80.1658","03251"
"2019","370192000963","Oak Hill Elementary","NC","Guilford County Schools","Primary","Regular school","No","35.9358","-80.0259","00963"
"2019","370058000236","Oak Hill Elementary","NC","Caldwell County Schools","Primary","Regular school","No","35.9021","-81.4171","00236"
"2019","370048000188","Oak Hill Elementary","NC","Burke County Schools","Primary","Regular school","No","35.7764","-81.7566","00188"
"2019","370363001483","Oak Lane Elementary","NC","Person County Schools","Primary","Regular school","No","36.2744","-79.0967","01483"
"2019","370192000840","Oak Ridge Elementary","NC","Guilford County Schools","Primary","Regular school","No","36.169","-79.9937","00840"
"2019","370192000964","Oak View Elementary","NC","Guilford County Schools","Primary","Regular school","No","36.0005","-80.0158","00964"
"2019","370432003440","Oakboro Choice STEM","NC","Stanly County Schools","Primary","Regular school","No","35.233668","-80.33586","03440"
"2019","370297001251","Oakdale Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.3007","-80.8969","01251"
"2019","370297003368","Oakhurst STEAM Academy","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.195032","-80.783729","03368"
"2019","370297002737","Oaklawn Language Academy","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","35.2512","-80.8503","02737"
"2019","370045000157","Oakley Elementary","NC","Buncombe County Schools","Primary","Regular school","No","35.5642","-82.5125","00157"
"2019","370331002177","Oaks Road Academy","NC","Craven County Schools","Primary","Regular school","No","35.1272","-77.0657","02177"
"2019","370472003380","Oakview Elementary","NC","Wake County Schools","Primary","Regular school","No","35.661972","-78.865967","03380"
"2019","370219000948","Oakwood Elementary","NC","Hickory City Schools","Primary","Regular school","No","35.7374","-81.3437","00948"
