year,ncessch,school_name,state_location,lea_name,school_level,school_type,charter,enrollment
"2019","370001201488","A G Cox Middle","NC","Pitt County Schools","Middle","Regular school","No","822"
"2019","370333001392","A H Snipes Academy of Arts/Des","NC","New Hanover County Schools","Primary","Regular school","No","392"
"2019","370243001039","A L Brown High","NC","Kannapolis City Schools","High","Regular school","No","1641"
"2019","370348001441","A L Stanback Middle","NC","Orange County Schools","Middle","Regular school","No","651"
"2019","370053000208","A T Allen Elementary","NC","Cabarrus County Schools","Primary","Regular school","No","824"
"2019","370037203324","A.C.E. Academy","NC","A.C.E. Academy","Primary","Regular school","Yes","402"
"2019","370472003241","Abbotts Creek Elementary","NC","Wake County Schools","Primary","Regular school","No","897"
"2019","370309001315","Aberdeen Elementary","NC","Moore County Schools","Primary","Regular school","No","332"
"2019","370309001314","Aberdeen Primary","NC","Moore County Schools","Primary","Regular school","No","322"
"2019","370003002972","ABSS Early College at ACC","NC","Alamance-Burlington Schools","High","Regular school","No","231"
"2019","370192002889","Academy at Smith","NC","Guilford County Schools","High","Regular school","No","196"
"2019","370045903534","Achievement Charter Academy","NC","Achievement Charter Academy","Missing/not reported","Regular school","Yes",""
"2019","370096000357","Acme Delco Elementary","NC","Columbus County Schools","Primary","Regular school","No","309"
"2019","370096000358","Acme Delco Middle","NC","Columbus County Schools","Middle","Regular school","No","125"
"2019","370472001826","Adams Elementary","NC","Wake County Schools","Primary","Regular school","No","568"
"2019","370465001993","AdVance Academy","NC","Vance County Schools","High","Other/alternative school","No","182"
"2019","370231003432","Agriculture and Science Early College","NC","Iredell-Statesville Schools","High","Regular school","No","202"
"2019","370216000931","Ahoskie Elementary","NC","Hertford County Schools","Primary","Regular school","No","248"
"2019","370046703528","Alamance Community School","NC","Alamance Community School","Missing/not reported","Regular school","Yes",""
"2019","370192000814","Alamance Elementary","NC","Guilford County Schools","Primary","Regular school","No","503"
"2019","370432000022","Albemarle High","NC","Stanly County Schools","High","Regular school","No","335"
"2019","370432000023","Albemarle Middle","NC","Stanly County Schools","Middle","Regular school","No","391"
"2019","370297001186","Albemarle Road Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","837"
"2019","370297001187","Albemarle Road Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","1104"
"2019","370331000380","Albert H Bangert Elementary","NC","Craven County Schools","Primary","Regular school","No","447"
"2019","370001100414","Alderman Road Elementary","NC","Cumberland County Schools","Primary","Regular school","No","694"
"2019","370009000028","Alexander Central High","NC","Alexander County Schools","High","Regular school","No","1205"
"2019","370009003396","Alexander Early College","NC","Alexander County Schools","High","Regular school","No","230"
"2019","370297001188","Alexander Graham Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","1358"
"2019","370003000001","Alexander Wilson Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","618"
"2019","370001102981","Alger B. Wilkins High School","NC","Cumberland County Schools","High","Other/alternative school","No","155"
"2019","370012000037","Alleghany High","NC","Alleghany County Schools","High","Regular school","No","407"
"2019","370192000817","Allen Jay Elementary","NC","Guilford County Schools","Primary","Regular school","No","471"
"2019","370192003295","Allen Jay Middle - A Preparatory Academy","NC","Guilford County Schools","Middle","Regular school","No","404"
"2019","370192000757","Allen Middle","NC","Guilford County Schools","Middle","Regular school","No","775"
"2019","370297001190","Allenbrook Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","303"
"2019","370001102119","Alma O Easom Elementary","NC","Cumberland County Schools","Primary","Regular school","No","297"
"2019","370010302511","Alpha Academy","NC","Alpha Academy","Other","Regular school","Yes","913"
"2019","370472003214","Alston Ridge Elementary","NC","Wake County Schools","Primary","Regular school","No","1071"
"2019","370472003491","Alston Ridge Middle","NC","Wake County Schools","Middle","Regular school","No","892"
"2019","370003000002","Altamahaw-Ossipee Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","616"
"2019","370008602465","American Renaissance School","NC","American Renaissance School","Primary","Regular school","Yes","590"
"2019","370038103322","Anderson Creek Academy","NC","Anderson Creek Academy","Primary","Regular school","Yes","262"
"2019","370201000874","Anderson Creek Primary","NC","Harnett County Schools","Primary","Regular school","No","576"
"2019","370078000317","Andrews Elementary","NC","Cherokee County Schools","Primary","Regular school","No","306"
"2019","370078000318","Andrews High","NC","Cherokee County Schools","High","Regular school","No","207"
"2019","370078001820","Andrews Middle","NC","Cherokee County Schools","Middle","Regular school","No","255"
"2019","370201000875","Angier Elementary","NC","Harnett County Schools","Primary","Regular school","No","380"
"2019","370001100406","Anne Chesnutt Middle","NC","Cumberland County Schools","Middle","Regular school","No","505"
"2019","370018002367","Anson Academy","NC","Anson County Schools","High","Other/alternative school","No","26"
"2019","370043703462","Anson Charter Academy","NC","Anson Charter Academy","Missing/not reported","Regular school","Yes",""
"2019","370018002748","Anson Co. Early College High","NC","Anson County Schools","High","Regular school","No","254"
"2019","370018002054","Anson High School","NC","Anson County Schools","High","Regular school","No","654"
"2019","370018002056","Anson Middle","NC","Anson County Schools","Middle","Regular school","No","732"
"2019","370018000042","Ansonville Elementary","NC","Anson County Schools","Primary","Regular school","No","164"
"2019","370462002740","Antioch Elementary","NC","Union County Public Schools","Primary","Regular school","No","885"
"2019","370472001827","Apex Elementary","NC","Wake County Schools","Primary","Regular school","No","653"
"2019","370472003351","Apex Friendship High","NC","Wake County Schools","High","Regular school","No","2618"
"2019","370472003470","Apex Friendship Middle","NC","Wake County Schools","Middle","Regular school","No","1137"
"2019","370472001829","Apex High","NC","Wake County Schools","High","Regular school","No","2170"
"2019","370472001828","Apex Middle","NC","Wake County Schools","Middle","Regular school","No","981"
"2019","370042703457","Appalachian Academy at Middle Fork","NC","Appalachian State U Academy Middle Fork","Primary","Regular school","No","280"
"2019","370210000797","Apple Valley Middle","NC","Henderson County Schools","Middle","Regular school","No","961"
"2019","370043903463","Apprentice Academy High School","NC","Apprentice Academy HS of NC","Secondary","Regular school","Yes","225"
"2019","370432001707","Aquadale Elementary","NC","Stanly County Schools","Primary","Regular school","No","341"
"2019","370003802343","Arapahoe Charter School","NC","Arapahoe Charter School","Other","Regular school","Yes","537"
"2019","370378001514","Archdale Elementary","NC","Randolph County School System","Primary","Regular school","No","367"
"2019","370378001515","Archdale-Trinity Middle","NC","Randolph County School System","Middle","Regular school","No","725"
"2019","370192000758","Archer Elementary","NC","Guilford County Schools","Primary","Regular school","No","410"
"2019","370237002998","Archer Lodge Middle","NC","Johnston County Public Schools","Middle","Regular school","No","1271"
"2019","370297002910","Ardrey Kell High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","3352"
"2019","370035003296","Aristotle Preparatory Academy","NC","Aristotle Preparatory Academy","Primary","Regular school","Yes","136"
"2019","370001102085","Armstrong Elementary","NC","Cumberland County Schools","Primary","Regular school","No","418"
"2019","370331002181","Arthur W Edwards Elementary","NC","Craven County Schools","Primary","Regular school","No","586"
"2019","370011702569","ArtSpace Charter School","NC","ArtSpace Charter","Primary","Regular school","Yes","399"
"2019","370268002392","Asbury Academy","NC","Lincoln County Schools","High","Other/alternative school","No","37"
"2019","370043803459","Ascend Leadership Academy: Lee County","NC","Ascend Leadership Academy: Lee County","Middle","Regular school","Yes","320"
"2019","370162000663","Ashbrook High","NC","Gaston County Schools","High","Regular school","No","1286"
"2019","370021003474","Ashe County Early College High","NC","Ashe County Schools","Secondary","Regular school","No","101"
"2019","370021002425","Ashe County High","NC","Ashe County Schools","High","Regular school","No","809"
"2019","370021002426","Ashe County Middle","NC","Ashe County Schools","Middle","Regular school","No","516"
"2019","370024000062","Asheboro High","NC","Asheboro City Schools","High","Regular school","No","1327"
"2019","370027000070","Asheville High","NC","Asheville City Schools","High","Regular school","No","1052"
"2019","370027000079","Asheville Middle","NC","Asheville City Schools","Middle","Regular school","No","662"
"2019","370027003436","Asheville Primary","NC","Asheville City Schools","Primary","Regular school","No","203"
"2019","370150002446","Ashley Academy","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","423"
"2019","370387000788","Ashley Chapel Educational Center","NC","Richmond County Schools","High","Other/alternative school","No","61"
"2019","370001100394","Ashley Elementary","NC","Cumberland County Schools","Primary","Regular school","No","193"
"2019","370297001192","Ashley Park PreK-8 School","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","476"
"2019","370472001830","Athens Drive High","NC","Wake County Schools","High","Regular school","No","2091"
"2019","370150003176","Atkins Academic & Tech High","NC","Winston Salem / Forsyth County Schools","High","Regular school","No","1138"
"2019","370210002094","Atkinson Elementary","NC","Henderson County Schools","Primary","Regular school","No","319"
"2019","370063000249","Atlantic Elementary","NC","Carteret County Public Schools","Primary","Regular school","No","86"
"2019","370003002501","Audrey W. Garrett Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","609"
"2019","370036000104","Aulander Elementary","NC","Bertie County Schools","Primary","Regular school","No","141"
"2019","370195000856","Aurelian Springs Institute of Global Lea","NC","Halifax County Schools","Primary","Regular school","No","212"
"2019","370472001831","Aversboro Elementary","NC","Wake County Schools","Primary","Regular school","No","479"
"2019","370030000081","Avery County High","NC","Avery County Schools","High","Regular school","No","543"
"2019","370030003229","Avery High STEM Academy","NC","Avery County Schools","Missing/not reported","Regular school","No",""
"2019","370030003230","Avery High Viking Academy","NC","Avery County Schools","Missing/not reported","Regular school","No",""
"2019","370030000085","Avery Middle","NC","Avery County Schools","Middle","Regular school","No","271"
"2019","370045001781","Averys Creek Elementary","NC","Buncombe County Schools","Primary","Regular school","No","595"
"2019","370465001812","Aycock Elementary","NC","Vance County Schools","Primary","Regular school","No","441"
"2019","370001201489","Ayden Elementary","NC","Pitt County Schools","Primary","Regular school","No","679"
"2019","370001201490","Ayden Middle","NC","Pitt County Schools","Middle","Regular school","No","414"
"2019","370001201491","Ayden-Grifton High","NC","Pitt County Schools","High","Regular school","No","634"
"2019","370033001360","B C Ed Tech Center","NC","Beaufort County Schools","High","Other/alternative school","No","48"
"2019","370120000492","B F Grady Elementary","NC","Duplin County Schools","Primary","Regular school","No","911"
"2019","370502001992","B O Barnes Elementary","NC","Wilson County Schools","Primary","Regular school","No","359"
"2019","370003000003","B. Everett Jordan Elementary","NC","Alamance-Burlington Schools","Primary","Regular school","No","370"
"2019","370044403502","B.L.U.E.-G.R.E.E.N. Academy","NC","B.L.U.E.-G.R.E.E.N. Academy","Middle","Regular school","Yes","53"
"2019","370432001708","Badin Elementary","NC","Stanly County Schools","Primary","Regular school","No","487"
"2019","370327001341","Bailey Elementary","NC","Nash-Rocky Mount Schools","Primary","Regular school","No","676"
"2019","370297002870","Bailey Middle","NC","Charlotte-Mecklenburg Schools","Middle","Regular school","No","1673"
"2019","370472002006","Baileywick Road Elementary","NC","Wake County Schools","Primary","Regular school","No","375"
"2019","370297001193","Bain Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","925"
"2019","370507002023","Bald Creek Elementary","NC","Yancey County Schools","Missing/not reported","Regular school","No",""
"2019","370024000064","Balfour Elementary","NC","Asheboro City Schools","Primary","Regular school","No","502"
"2019","370297003026","Ballantyne Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","966"
"2019","370472002652","Ballentine Elementary","NC","Wake County Schools","Primary","Regular school","No","707"
"2019","370069000273","Balls Creek Elementary","NC","Catawba County Schools","Primary","Regular school","No","682"
"2019","370069000274","Bandys High","NC","Catawba County Schools","High","Regular school","No","822"
"2019","370261001086","Banks Elementary","NC","Lenoir County Public Schools","Primary","Regular school","No","519"
"2019","370472003132","Banks Road Elementary","NC","Wake County Schools","Primary","Regular school","No","797"
"2019","370030000082","Banner Elk Elementary","NC","Avery County Schools","Primary","Regular school","No","176"
"2019","370069000275","Banoak Elementary","NC","Catawba County Schools","Primary","Regular school","No","307"
"2019","370045001003","Barnardsville Elementary","NC","Buncombe County Schools","Primary","Regular school","No","168"
"2019","370297003023","Barnette Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","824"
"2019","370297001194","Barringer Academic Center","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","497"
"2019","370066000264","Bartlett Yancey High","NC","Caswell County Schools","High","Regular school","No","720"
"2019","370472002854","Barwell Road Elementary","NC","Wake County Schools","Primary","Regular school","No","679"
"2019","370327000703","Baskerville Elementary","NC","Nash-Rocky Mount Schools","Primary","Regular school","No","400"
"2019","370033000091","Bath Elementary","NC","Beaufort County Schools","Primary","Regular school","No","606"
"2019","370058000221","Baton Elementary","NC","Caldwell County Schools","Primary","Regular school","No","374"
"2019","370268001108","Battleground Elementary","NC","Lincoln County Schools","Primary","Regular school","No","394"
"2019","370472001834","Baucom Elementary","NC","Wake County Schools","Primary","Regular school","No","649"
"2019","370032203260","Bear Grass Charter School","NC","Bear Grass Charter School","High","Regular school","Yes","420"
"2019","370216002526","Bearfield Primary","NC","Hertford County Schools","Primary","Regular school","No","623"
"2019","370033003011","Beaufort Co Early College High","NC","Beaufort County Schools","High","Regular school","No","263"
"2019","370063000250","Beaufort Elementary","NC","Carteret County Public Schools","Primary","Regular school","No","432"
"2019","370063000251","Beaufort Middle","NC","Carteret County Public Schools","Middle","Regular school","No","289"
"2019","370001100395","Beaver Dam Elementary","NC","Cumberland County Schools","Primary","Regular school","No","84"
"2019","370472003381","Beaverdam Elementary","NC","Wake County Schools","Primary","Regular school","No","808"
"2019","370502001994","Beddingfield High","NC","Wilson County Schools","High","Regular school","No","787"
"2019","370045000139","Bell Elementary","NC","Buncombe County Schools","Primary","Regular school","No","268"
"2019","370345001417","Bell Fork Elementary","NC","Onslow County Schools","Primary","Regular school","No","615"
"2019","370162000665","Belmont Central Elementary","NC","Gaston County Schools","Primary","Regular school","No","734"
"2019","370390002115","Belmont Elementary School","NC","Roanoke Rapids City Schools","Primary","Regular school","No","644"
"2019","370162000666","Belmont Middle","NC","Gaston County Schools","Middle","Regular school","No","704"
"2019","370042001771","Belville Elementary","NC","Brunswick County Schools","Primary","Regular school","No","865"
"2019","370001201492","Belvoir Elementary","NC","Pitt County Schools","Primary","Regular school","No","419"
"2019","370331002310","Ben D Quinn Elementary","NC","Craven County Schools","Primary","Regular school","No","447"
"2019","370192000798","Ben L. Smith High School","NC","Guilford County Schools","High","Regular school","No","1231"
"2019","370201000876","Benhaven Elementary","NC","Harnett County Schools","Primary","Regular school","No","974"
"2019","370001100429","Benjamin J Martin Elementary","NC","Cumberland County Schools","Primary","Regular school","No","599"
"2019","370075000304","Bennett School","NC","Chatham County Schools","Primary","Regular school","No","201"
"2019","370237001009","Benson Elementary","NC","Johnston County Public Schools","Primary","Regular school","No","609"
"2019","370237000582","Benson Middle","NC","Johnston County Public Schools","Middle","Regular school","No","524"
"2019","370462001299","Benton Heights Elementary","NC","Union County Public Schools","Primary","Regular school","No","560"
"2019","370327001342","Benvenue Elementary","NC","Nash-Rocky Mount Schools","Primary","Regular school","No","671"
"2019","370297003103","Berewick Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","763"
"2019","370297001195","Berryhill School","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","488"
"2019","370036003149","Bertie Early College High","NC","Bertie County Schools","High","Regular school","No","181"
"2019","370036000101","Bertie High","NC","Bertie County Schools","High","Regular school","No","442"
"2019","370036002818","Bertie Middle","NC","Bertie County Schools","Middle","Regular school","No","480"
"2019","370162000667","Bessemer City Central Elem","NC","Gaston County Schools","Primary","Regular school","No","450"
"2019","370162000668","Bessemer City High","NC","Gaston County Schools","High","Regular school","No","626"
"2019","370162000694","Bessemer City Middle","NC","Gaston County Schools","Middle","Regular school","No","545"
"2019","370162000669","Bessemer City Primary","NC","Gaston County Schools","Primary","Regular school","No","402"
"2019","370192000760","Bessemer Elementary","NC","Guilford County Schools","Primary","Regular school","No","503"
"2019","370011002541","Bethany Community  School","NC","Bethany Community Middle","Secondary","Regular school","Yes","507"
"2019","370399001591","Bethany Elementary","NC","Rockingham County Schools","Primary","Regular school","No","516"
"2019","370483001934","Bethel Elementary","NC","Watauga County Schools","Primary","Regular school","No","155"
"2019","370204000579","Bethel Elementary","NC","Haywood County Schools","Primary","Regular school","No","533"
"2019","370053000209","Bethel Elementary","NC","Cabarrus County Schools","Primary","Regular school","No","589"
"2019","370001201493","Bethel Elementary","NC","Pitt County Schools","Primary","Regular school","No","305"
"2019","370010902538","Bethel Hill Charter","NC","Bethel Hill Charter","Primary","Regular school","Yes","400"
"2019","370204000580","Bethel Middle","NC","Haywood County Schools","Middle","Regular school","No","280"
"2019","370126000528","Bethesda Elementary","NC","Durham Public Schools","Primary","Regular school","No","678"
"2019","370009000029","Bethlehem Elementary","NC","Alexander County Schools","Primary","Regular school","No","466"
"2019","370090002707","Bethware Elementary","NC","Cleveland County Schools","Primary","Regular school","No","455"
"2019","370120000493","Beulaville Elementary","NC","Duplin County Schools","Primary","Regular school","No","930"
"2019","370053000375","Beverly Hills Elementary","NC","Cabarrus County Schools","Primary","Regular school","No","343"
"2019","370297001196","Beverly Woods Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","780"
"2019","370001101377","Bill Hefner Elementary","NC","Cumberland County Schools","Primary","Regular school","No","706"
"2019","370297001201","Billingsville Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","409"
"2019","370045001361","Black Mountain Elementary","NC","Buncombe County Schools","Primary","Regular school","No","208"
"2019","370045000138","Black Mountain Primary","NC","Buncombe County Schools","Primary","Regular school","No","385"
"2019","370069000276","Blackburn Elementary","NC","Catawba County Schools","Primary","Regular school","No","549"
"2019","370039003477","Bladen Early College","NC","Bladen County Schools","Secondary","Regular school","No","93"
"2019","370039000111","Bladen Lakes Primary","NC","Bladen County Schools","Primary","Regular school","No","189"
"2019","370039002617","Bladenboro Middle","NC","Bladen County Schools","Middle","Regular school","No","305"
"2019","370039002150","Bladenboro Primary","NC","Bladen County Schools","Primary","Regular school","No","393"
"2019","370483001935","Blowing Rock Elementary","NC","Watauga County Schools","Primary","Regular school","No","407"
"2019","370345001418","Blue Creek Elementary","NC","Onslow County Schools","Primary","Regular school","No","473"
"2019","370030003294","Blue Ridge Academy","NC","Avery County Schools","High","Other/alternative school","No","12"
"2019","370234003104","Blue Ridge Early College","NC","Jackson County Public Schools","High","Regular school","No","160"
"2019","370507003497","Blue Ridge Elementary","NC","Yancey County Schools","Primary","Regular school","No","360"
"2019","370021000971","Blue Ridge Elementary","NC","Ashe County Schools","Primary","Regular school","No","442"
"2019","370234001001","Blue Ridge School","NC","Jackson County Public Schools","Primary","Regular school","No","172"
"2019","370192000761","Bluford Elementary","NC","Guilford County Schools","Primary","Regular school","No","306"
"2019","370297002397","Blythe Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","952"
"2019","370063002368","Bogue Sound Elementary","NC","Carteret County Public Schools","Primary","Regular school","No","452"
"2019","370090000335","Boiling Springs Elementary","NC","Cleveland County Schools","Primary","Regular school","No","567"
"2019","370042000122","Bolivia Elementary","NC","Brunswick County Schools","Primary","Regular school","No","418"
"2019","370150000588","Bolton Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","398"
"2019","370075000305","Bonlee School","NC","Chatham County Schools","Primary","Regular school","No","324"
"2019","370044903503","Bonnie Cone Classical Academy","NC","Bonnie Cone Classical Academy","Primary","Regular school","Yes","234"
"2019","370495001971","Boomer-Ferguson Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","128"
"2019","370201000877","Boone Trail Elementary","NC","Harnett County Schools","Primary","Regular school","No","590"
"2019","370504002013","Boonville Elementary","NC","Yadkin County Schools","Other","Regular school","No","367"
"2019","370405001610","Bostian Elementary","NC","Rowan-Salisbury Schools","Primary","Regular school","No","345"
"2019","370300001292","Bowman Middle","NC","Mitchell County Schools","Middle","Regular school","No","197"
"2019","370035603329","Bradford Preparatory School","NC","Bradford Preparatory School","Other","Regular school","Yes","1445"
"2019","370333001367","Bradley Creek Elementary","NC","New Hanover County Schools","Primary","Regular school","No","420"
"2019","370256001584","Bragg Street Academy","NC","Lee County Schools","High","Other/alternative school","No","64"
"2019","370472002221","Brassfield Elementary","NC","Wake County Schools","Primary","Regular school","No","716"
"2019","370231000981","Brawley Middle","NC","Iredell-Statesville Schools","Middle","Regular school","No","664"
"2019","370378001976","Braxton Craven Middle","NC","Randolph County School System","Middle","Regular school","No","372"
"2019","370472001836","Brentwood Elementary","NC","Wake County Schools","Primary","Regular school","No","435"
"2019","370001100397","Brentwood Elementary","NC","Cumberland County Schools","Primary","Regular school","No","486"
"2019","370006802412","Brevard Academy","NC","Brevard Academy","Primary","Regular school","Yes","425"
"2019","370453001777","Brevard Elementary","NC","Transylvania County Schools","Primary","Regular school","No","560"
"2019","370453001778","Brevard High","NC","Transylvania County Schools","High","Regular school","No","731"
"2019","370453001779","Brevard Middle","NC","Transylvania County Schools","Middle","Regular school","No","564"
"2019","370472001837","Briarcliff Elementary","NC","Wake County Schools","Primary","Regular school","No","554"
"2019","370297001198","Briarwood Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","704"
"2019","370004102350","Bridges Academy","NC","Bridges Academy","Other","Regular school","Yes","173"
"2019","370063003317","Bridges School","NC","Carteret County Public Schools","Other","Other/alternative school","No","25"
"2019","370331000381","Bridgeton Elementary","NC","Craven County Schools","Primary","Regular school","No","364"
"2019","370472002887","Brier Creek Elementary","NC","Wake County Schools","Primary","Regular school","No","675"
"2019","370114002664","Brier Creek Elementary","NC","Davidson County Schools","Primary","Regular school","No","249"
"2019","370192000818","Brightwood Elementary","NC","Guilford County Schools","Primary","Regular school","No","534"
"2019","370331002171","Brinson Memorial Elementary","NC","Craven County Schools","Primary","Regular school","No","556"
"2019","370063002205","Broad Creek Middle","NC","Carteret County Public Schools","Middle","Regular school","No","681"
"2019","370003000196","Broadview Middle","NC","Alamance-Burlington Schools","Middle","Regular school","No","815"
"2019","370256001074","Broadway Elementary","NC","Lee County Schools","Primary","Regular school","No","548"
"2019","370488001945","Brogden Middle","NC","Wayne County Public Schools","Middle","Regular school","No","571"
"2019","370126000245","Brogden Middle","NC","Durham Public Schools","Middle","Regular school","No","563"
"2019","370488001946","Brogden Primary","NC","Wayne County Public Schools","Primary","Regular school","No","848"
"2019","370472001838","Brooks Elementary","NC","Wake County Schools","Primary","Regular school","No","624"
"2019","370192002295","Brooks Global Elementary","NC","Guilford County Schools","Primary","Regular school","No","377"
"2019","370162001107","Brookside Elementary","NC","Gaston County Schools","Primary","Regular school","No","538"
"2019","370192002732","Brown Summit Middle","NC","Guilford County Schools","Middle","Regular school","No","244"
"2019","370210000927","Bruce Drysdale Elementary","NC","Henderson County Schools","Primary","Regular school","No","459"
"2019","370321001337","Bruce H Tharrington Primary","NC","Mount Airy City Schools","Primary","Regular school","No","349"
"2019","370297001253","Bruns Avenue Elementary","NC","Charlotte-Mecklenburg Schools","Primary","Regular school","No","439"
"2019","370150000590","Brunson Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","476"
"2019","370042002898","Brunswick County Early College","NC","Brunswick County Schools","High","Regular school","No","377"
"2019","370282002590","Brush Creek Elementary","NC","Madison County Schools","Primary","Regular school","No","330"
"2019","370472003471","Bryan Road Elementary","NC","Wake County Schools","Primary","Regular school","No","497"
"2019","370256002390","BT Bullock Elementary","NC","Lee County Schools","Primary","Regular school","No","456"
"2019","370472003473","Buckhorn Creek Elementary","NC","Wake County Schools","Primary","Regular school","No","693"
"2019","370168000718","Buckland Elementary","NC","Gates County Schools","Primary","Regular school","No","228"
"2019","370472001840","Bugg Elementary","NC","Wake County Schools","Primary","Regular school","No","333"
"2019","370201000878","Buies Creek Elementary","NC","Harnett County Schools","Primary","Regular school","No","243"
"2019","370069000277","Bunker Hill High","NC","Catawba County Schools","High","Regular school","No","838"
"2019","370153000650","Bunn Elementary","NC","Franklin County Schools","Primary","Regular school","No","553"
"2019","370153000651","Bunn High","NC","Franklin County Schools","High","Regular school","No","843"
"2019","370153002382","Bunn Middle","NC","Franklin County Schools","Middle","Regular school","No","665"
"2019","370357001462","Burgaw Elementary","NC","Pender County Schools","Primary","Regular school","No","581"
"2019","370357001463","Burgaw Middle","NC","Pender County Schools","Middle","Regular school","No","291"
"2019","370048002908","Burke Middle College","NC","Burke County Schools","High","Regular school","No","146"
"2019","370090000336","Burns High","NC","Cleveland County Schools","High","Regular school","No","950"
"2019","370090000337","Burns Middle","NC","Cleveland County Schools","Middle","Regular school","No","724"
"2019","370507002025","Burnsville Elementary","NC","Yancey County Schools","Primary","Regular school","No","282"
"2019","370126000308","Burton Elementary","NC","Durham Public Schools","Primary","Regular school","No","368"
"2019","370093000352","Butler Avenue Elementary","NC","Clinton City Schools","Primary","Regular school","No","502"
"2019","370297002324","Butler High","NC","Charlotte-Mecklenburg Schools","High","Regular school","No","2003"
"2019","370180000737","Butner-Stem Elementary","NC","Granville County Schools","Primary","Regular school","No","444"
"2019","370180002385","Butner-Stem Middle","NC","Granville County Schools","Middle","Regular school","No","510"
"2019","370495001972","C B Eller Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","302"
"2019","370053002623","C C Griffin Middle","NC","Cabarrus County Schools","Middle","Regular school","No","1054"
"2019","370126000571","C C Spaulding Elementary","NC","Durham Public Schools","Primary","Regular school","No","296"
"2019","370495001973","C C Wright Elementary School","NC","Wilkes County Schools","Primary","Regular school","No","385"
"2019","370126000530","C E Jordan High","NC","Durham Public Schools","High","Regular school","No","1878"
"2019","370192003314","C Joyner Greene Education Center","NC","Guilford County Schools","High","Special education school","No","79"
"2019","370001200004","C M Eppes Middle","NC","Pitt County Schools","Middle","Regular school","No","641"
"2019","370001102121","C Wayne Collier Elementary","NC","Cumberland County Schools","Primary","Regular school","No","516"
"2019","370180000738","C. G. Credle Elementary","NC","Granville County Schools","Primary","Regular school","No","356"
"2019","370015703551","C.A. Dillon - NC Learning Academy","NC","NCDPS Juvenile Education Services","Missing/not reported","Other/alternative school","No",""
"2019","370034703281","Cabarrus Charter Academy","NC","Cabarrus Charter Academy","Other","Regular school","Yes","904"
"2019","370053002075","Cabarrus Co Opportunity School","NC","Cabarrus County Schools","High","Other/alternative school","No","88"
"2019","370053003538","Cabarrus County Schools Virtual Academy","NC","Cabarrus County Schools","Missing/not reported","Regular school","No",""
"2019","370053003407","Cabarrus Early College of Technology","NC","Cabarrus County Schools","High","Regular school","No","236"
"2019","370053003159","Cabarrus-Kannapolis Early Coll","NC","Cabarrus County Schools","High","Regular school","No","232"
"2019","370058002435","Caldwell Applied Sciences Academy","NC","Caldwell County Schools","High","Regular school","No","217"
"2019","370058002880","Caldwell Early College","NC","Caldwell County Schools","High","Regular school","No","398"
"2019","370150003122","Calebs Creek Elementary","NC","Winston Salem / Forsyth County Schools","Primary","Regular school","No","736"
"2019","370060000246","Camden County High","NC","Camden County Schools","High","Regular school","No","422"
"2019","370060003391","Camden Early College High","NC","Camden County Schools","High","Regular school","No","178"
"2019","370060002977","Camden Intermediate","NC","Camden County Schools","Middle","Regular school","No","394"
"2019","370060000247","Camden Middle","NC","Camden County Schools","Middle","Regular school","No","323"
"2019","370309001316","Cameron Elementary","NC","Moore County Schools","Primary","Regular school","No","245"
"2019","370348001442","Cameron Park Elementary","NC","Orange County Schools","Primary","Regular school","No","598"
"2019","370045000140","Candler Elementary","NC","Buncombe County Schools","Primary","Regular school","No","414"
"2019","370306001306","Candor Elementary","NC","Montgomery County Schools","Primary","Regular school","No","410"
"2019","370045002507","Cane Creek Middle","NC","Buncombe County Schools","Middle","Regular school","No","543"
"2019","370507002026","Cane River Middle","NC","Yancey County Schools","Middle","Regular school","No","233"
"2019","370204000897","Canton Middle","NC","Haywood County Schools","Middle","Regular school","No","568"
"2019","370010802534","Cape Fear Center for Inquiry","NC","Cape Fear Center for Inquiry","Primary","Regular school","Yes","405"
